position_id,iteration_budget,rank,plan_signature,count,frequency
turn-5-objective-supply-tradeoff,100000,4,"{""objective_strategy"":{""piece_count"":3,""placement_sites"":[""O21"",""O21"",""O33""]},""placement_target_category"":{""objective_placements"":3,""supply_placements"":0},""spatial_strategy"":{""central"":2,""corner"":1,""edge"":0},""supply_strategy"":{""placement_sites"":[],""secured_transitions"":[],""source_sites"":[""S21"",""S31"",""S33""],""unresolved_transitions"":[]},""version"":1}",3,0.1
turn-5-objective-supply-tradeoff,100000,5,"{""objective_strategy"":{""piece_count"":3,""placement_sites"":[""O02"",""O21"",""O21""]},""placement_target_category"":{""objective_placements"":3,""supply_placements"":0},""spatial_strategy"":{""central"":2,""corner"":0,""edge"":1},""supply_strategy"":{""placement_sites"":[],""secured_transitions"":[],""source_sites"":[""S13"",""S21"",""S31""],""unresolved_transitions"":[]},""version"":1}",3,0.1
turn-5-objective-supply-tradeoff,100000,6,"{""objective_strategy"":{""piece_count"":3,""placement_sites"":[""O13"",""O21"",""O21""]},""placement_target_category"":{""objective_placements"":3,""supply_placements"":0},""spatial_strategy"":{""central"":2,""corner"":0,""edge"":1},""supply_strategy"":{""placement_sites"":[],""secured_transitions"":[],""source_sites"":[""S13"",""S21"",""S31""],""unresolved_transitions"":[]},""version"":1}",1,0.033333
turn-5-objective-supply-tradeoff,100000,7,"{""objective_strategy"":{""piece_count"":3,""placement_sites"":[""O21"",""O21"",""O23""]},""placement_target_category"":{""objective_placements"":3,""supply_placements"":0},""spatial_strategy"":{""central"":2,""corner"":0,""edge"":1},""supply_strategy"":{""placement_sites"":[],""secured_transitions"":[],""source_sites"":[""S21"",""S31"",""S33""],""unresolved_transitions"":[]},""version"":1}",1,0.033333
turn-6-early-midgame-allocation,10000,1,"{""objective_strategy"":{""piece_count"":3,""placement_sites"":[""O01"",""O12"",""O13""]},""placement_target_category"":{""objective_placements"":3,""supply_placements"":0},""spatial_strategy"":{""central"":1,""corner"":0,""edge"":2},""supply_strategy"":{""placement_sites"":[],""secured_transitions"":[],""source_sites"":[""S11"",""S13"",""S23""],""unresolved_transitions"":[]},""version"":1}",13,0.433333
turn-6-early-midgame-allocation,10000,2,"{""objective_strategy"":{""piece_count"":3,""placement_sites"":[""O01"",""O13"",""O13""]},""placement_target_category"":{""objective_placements"":3,""supply_placements"":0},""spatial_strategy"":{""central"":0,""corner"":0,""edge"":3},""supply_strategy"":{""placement_sites"":[],""secured_transitions"":[],""source_sites"":[""S11"",""S13"",""S23""],""unresolved_transitions"":[]},""version"":1}",4,0.133333
turn-6-early-midgame-allocation,10000,3,"{""objective_strategy"":{""piece_count"":2,""placement_sites"":[""O01"",""O12""]},""placement_target_category"":{""objective_placements"":2,""supply_placements"":1},""spatial_strategy"":{""central"":2,""corner"":0,""edge"":1},""supply_strategy"":{""placement_sites"":[""S12""],""secured_transitions"":[],""source_sites"":[""S11"",""S23""],""unresolved_transitions"":[""S12:0:0:0>2:0:1""]},""version"":1}",3,0.1
turn-6-early-midgame-allocation,10000,4,"{""objective_strategy"":{""piece_count"":2,""placement_sites"":[""O01"",""O12""]},""placement_target_category"":{""objective_placements"":2,""supply_placements"":1},""spatial_strategy"":{""central"":2,""corner"":0,""edge"":1},""supply_strategy"":{""placement_sites"":[""S12""],""secured_transitions"":[],""source_sites"":[""S11"",""S13""],""unresolved_transitions"":[""S12:0:0:0>2:0:1""]},""version"":1}",2,0.066667
turn-6-early-midgame-allocation,10000,5,"{""objective_strategy"":{""piece_count"":3,""placement_sites"":[""O01"",""O03"",""O12""]},""placement_target_category"":{""objective_placements"":3,""supply_placements"":0},""spatial_strategy"":{""central"":1,""corner"":1,""edge"":1},""supply_strategy"":{""placement_sites"":[],""secured_transitions"":[],""source_sites"":[""S11"",""S13"",""S23""],""unresolved_transitions"":[]},""version"":1}",2,0.066667
turn-6-early-midgame-allocation,10000,6,"{""objective_strategy"":{""piece_count"":3,""placement_sites"":[""O00"",""O12"",""O23""]},""placement_target_category"":{""objective_placements"":3,""supply_placements"":0},""spatial_strategy"":{""central"":1,""corner"":1,""edge"":1},""supply_strategy"":{""placement_sites"":[],""secured_transitions"":[],""source_sites"":[""S11"",""S13"",""S23""],""unresolved_transitions"":[]},""version"":1}",1,0.033333
turn-6-early-midgame-allocation,10000,7,"{""objective_strategy"":{""piece_count"":1,""placement_sites"":[""O01""]},""placement_target_category"":{""objective_placements"":1,""supply_placements"":2},""spatial_strategy"":{""central"":2,""corner"":0,""edge"":1},""supply_strategy"":{""placement_sites"":[""S12"",""S21""],""secured_transitions"":[],""source_sites"":[""S11""],""unresolved_transitions"":[""S12:0:0:0>2:0:1"",""S21:1:1:0>0:1:1""]},""version"":1}",1,0.033333
turn-6-early-midgame-allocation,10000,8,"{""objective_strategy"":{""piece_count"":2,""placement_sites"":[""O01"",""O12""]},""placement_target_category"":{""objective_placements"":2,""supply_placements"":1},""spatial_strategy"":{""central"":2,""corner"":0,""edge"":1},""supply_strategy"":{""placement_sites"":[""S21""],""secured_transitions"":[],""source_sites"":[""S11"",""S23""],""unresolved_transitions"":[""S21:1:1:0>0:1:1""]},""version"":1}",1,0.033333
turn-6-early-midgame-allocation,10000,9,"{""objective_strategy"":{""piece_count"":2,""placement_sites"":[""O13"",""O13""]},""placement_target_category"":{""objective_placements"":2,""supply_placements"":1},""spatial_strategy"":{""central"":1,""corner"":0,""edge"":2},""supply_strategy"":{""placement_sites"":[""S12""],""secured_transitions"":[],""source_sites"":[""S13"",""S23""],""unresolved_transitions"":[""S12:0:0:0>2:0:1""]},""version"":1}",1,0.033333
turn-6-early-midgame-allocation,10000,10,"{""objective_strategy"":{""piece_count"":2,""placement_sites"":[""O01"",""O12""]},""placement_target_category"":{""objective_placements"":2,""supply_placements"":1},""spatial_strategy"":{""central"":1,""corner"":0,""edge"":2},""supply_strategy"":{""placement_sites"":[""S10""],""secured_transitions"":[],""source_sites"":[""S11"",""S13""],""unresolved_transitions"":[""S10:0:0:0>2:0:1""]},""version"":1}",1,0.033333
turn-6-early-midgame-allocation,10000,11,"{""objective_strategy"":{""piece_count"":3,""placement_sites"":[""O01"",""O12"",""O23""]},""placement_target_category"":{""objective_placements"":3,""supply_placements"":0},""spatial_strategy"":{""central"":1,""corner"":0,""edge"":2},""supply_strategy"":{""placement_sites"":[],""secured_transitions"":[],""source_sites"":[""S11"",""S13"",""S23""],""unresolved_transitions"":[]},""version"":1}",1,0.033333
turn-6-early-midgame-allocation,30000,1,"{""objective_strategy"":{""piece_count"":3,""placement_sites"":[""O01"",""O12"",""O13""]},""placement_target_category"":{""objective_placements"":3,""supply_placements"":0},""spatial_strategy"":{""central"":1,""corner"":0,""edge"":2},""supply_strategy"":{""placement_sites"":[],""secured_transitions"":[],""source_sites"":[""S11"",""S13"",""S23""],""unresolved_transitions"":[]},""version"":1}",27,0.9
turn-6-early-midgame-allocation,30000,2,"{""objective_strategy"":{""piece_count"":3,""placement_sites"":[""O01"",""O13"",""O13""]},""placement_target_category"":{""objective_placements"":3,""supply_placements"":0},""spatial_strategy"":{""central"":0,""corner"":0,""edge"":3},""supply_strategy"":{""placement_sites"":[],""secured_transitions"":[],""source_sites"":[""S11"",""S13"",""S23""],""unresolved_transitions"":[]},""version"":1}",2,0.066667
turn-6-early-midgame-allocation,30000,3,"{""objective_strategy"":{""piece_count"":3,""placement_sites"":[""O01"",""O02"",""O12""]},""placement_target_category"":{""objective_placements"":3,""supply_placements"":0},""spatial_strategy"":{""central"":1,""corner"":0,""edge"":2},""supply_strategy"":{""placement_sites"":[],""secured_transitions"":[],""source_sites"":[""S11"",""S13"",""S23""],""unresolved_transitions"":[]},""version"":1}",1,0.033333
turn-6-early-midgame-allocation,100000,1,"{""objective_strategy"":{""piece_count"":3,""placement_sites"":[""O01"",""O12"",""O13""]},""placement_target_category"":{""objective_placements"":3,""supply_placements"":0},""spatial_strategy"":{""central"":1,""corner"":0,""edge"":2},""supply_strategy"":{""placement_sites"":[],""secured_transitions"":[],""source_sites"":[""S11"",""S13"",""S23""],""unresolved_transitions"":[]},""version"":1}",21,0.7
turn-6-early-midgame-allocation,100000,2,"{""objective_strategy"":{""piece_count"":3,""placement_sites"":[""O01"",""O13"",""O13""]},""placement_target_category"":{""objective_placements"":3,""supply_placements"":0},""spatial_strategy"":{""central"":0,""corner"":0,""edge"":3},""supply_strategy"":{""placement_sites"":[],""secured_transitions"":[],""source_sites"":[""S11"",""S13"",""S23""],""unresolved_transitions"":[]},""version"":1}",6,0.2
turn-6-early-midgame-allocation,100000,3,"{""objective_strategy"":{""piece_count"":3,""placement_sites"":[""O01"",""O02"",""O12""]},""placement_target_category"":{""objective_placements"":3,""supply_placements"":0},""spatial_strategy"":{""central"":1,""corner"":0,""edge"":2},""supply_strategy"":{""placement_sites"":[],""secured_transitions"":[],""source_sites"":[""S11"",""S13"",""S23""],""unresolved_transitions"":[]},""version"":1}",1,0.033333
turn-6-early-midgame-allocation,100000,4,"{""objective_strategy"":{""piece_count"":2,""placement_sites"":[""O01"",""O12""]},""placement_target_category"":{""objective_placements"":2,""supply_placements"":1},""spatial_strategy"":{""central"":2,""corner"":0,""edge"":1},""supply_strategy"":{""placement_sites"":[""S21""],""secured_transitions"":[],""source_sites"":[""S11"",""S13""],""unresolved_transitions"":[""S21:1:1:0>0:1:1""]},""version"":1}",1,0.033333
turn-6-early-midgame-allocation,100000,5,"{""objective_strategy"":{""piece_count"":3,""placement_sites"":[""O01"",""O03"",""O12""]},""placement_target_category"":{""objective_placements"":3,""supply_placements"":0},""spatial_strategy"":{""central"":1,""corner"":1,""edge"":1},""supply_strategy"":{""placement_sites"":[],""secured_transitions"":[],""source_sites"":[""S11"",""S13"",""S23""],""unresolved_transitions"":[]},""version"":1}",1,0.033333
